frame,x,y
208,-0.27269375,0.09555
209,-0.28719375,0.09799375
210,-0.2769,0.0954375
211,-0.29409375,0.096825
212,-0.35330625,0.10785625
213,-0.391725,0.12006875
214,-0.33285,0.09991875
215,-0.0579875,0.0130125
216,0.07564375,-0.0591
217,0.10399375,-0.06223125
218,0.09849375,-0.023168750000000002
219,0.0826125,-0.023481250000000002
220,0.06734375000000001,-0.04321875
221,0.07340625,-0.04395
222,0.10338125,-0.04301875
223,0.11710625,-0.04889375
224,0.0603375,-0.1199625
225,-0.04493125,-0.24088125
226,-0.060781249999999995,-0.26475
227,-0.037625,-0.24065625
228,-0.01544375,-0.22565625
229,0.00739375,-0.2174125
230,0.02511875,-0.2205375
231,0.03609375,-0.2192625
232,0.04385625,-0.21206875
233,0.05349375,-0.2086625
234,0.0652,-0.20196875
235,0.05033125,-0.1876875
236,0.01773125,-0.1760625
237,-0.00880625,-0.1646125
238,-0.0231125,-0.14381875
239,-0.03681875,-0.11573750000000001
240,-0.05960625,-0.091875
241,-0.07903125,-0.0588375
242,-0.11350625,0.017687500000000002
243,-0.2690875,0.02603125
244,-0.37085,-0.02361875
245,-0.37593125,-0.02798125
246,-0.38231875,-0.02583125
247,-0.38564375,-0.0298875
248,-0.38294374999999997,-0.03676875
249,-0.38304375,-0.04203125
250,-0.38694375,-0.0513625
251,-0.39078125,-0.0645125
252,-0.3932625,-0.0729125
253,-0.39806874999999997,-0.07603125
254,-0.40653125,-0.0781375
255,-0.41040625000000003,-0.081625
256,-0.42511875,-0.08595625
257,-0.44211875,-0.09303125
258,-0.20224375,-0.04869375
259,0.42709375,0.0965625
260,0.679475,0.17830000000000001
261,0.66731875,0.18332500000000002
262,0.64504375,0.18283125
263,0.62216875,0.1802125
264,0.59856875,0.17660625
265,0.58743125,0.17223125
266,0.5788187499999999,0.158675
267,0.56916875,0.1449125
268,0.56328125,0.14015
269,0.55133125,0.138025
270,0.5182375,0.13795625
271,0.4665,0.1405625
272,0.4267875,0.15033125
273,0.4313125,0.1670875
274,0.43738125,0.193025
275,0.4129,0.21285
276,0.3571875,0.21615625
277,0.3091125,0.21101875
278,0.30648125,0.20916875000000001
279,0.30281875,0.20698125
280,0.28288125000000003,0.2028
281,0.27051875,0.202175
282,0.25981875,0.19889375
283,0.2445125,0.189225
284,0.227425,0.1803625
285,0.20614375000000001,0.1779625
286,0.1784375,0.18057499999999999
287,0.1501875,0.18506875
288,0.14818125000000001,0.1851375
289,0.15999375,0.1825875
290,0.1595,0.17998125
291,0.1572625,0.17581875
292,0.161575,0.17366874999999998
293,0.17565625,0.17009375
294,0.18628125,0.169025
295,0.1929625,0.17081875
296,0.20248125,0.17035
297,0.2022875,0.17095625
298,0.19501875,0.16528125
299,0.17810625,0.09064375
0,-0.012175,0.1029625
1,-0.01541875,-0.02023125
2,-0.02566875,-0.01475625
3,-0.03986875,-0.01126875
4,-0.04578125,-0.012450000000000001
5,-0.040275,-0.00995
6,-0.03065625,-0.00869375
7,-0.02221875,-0.0076
8,-0.0076625,-0.0078125
9,0.0106125,-0.0108
10,0.0291125,-0.013625
11,0.04281875,-0.0140625
12,0.05735,-0.0181
13,0.06850625,-0.01923125
14,0.0745,-0.0233125
15,0.0835125,-0.03494375
16,0.09306875,-0.04295625
17,0.10200625,-0.0468625
18,0.11196249999999999,-0.04823125
19,0.12265625,-0.0469125
20,0.13171875,-0.04586875
21,0.139575,-0.043000000000000003
22,0.14763125,-0.041475
23,0.1559875,-0.0426625
24,0.16416875,-0.04464375
25,0.1756125,-0.042425
26,0.1838,-0.0377875
27,0.191475,-0.03946875
28,0.20051875,-0.04043125
29,0.20725,-0.0426875
30,0.21379375,-0.04698125
31,0.21681875,-0.0469375
32,0.21538125,-0.0479125
33,0.21945625,-0.050568749999999996
34,0.2289125,-0.05253125
35,0.23493125,-0.050425
36,0.24120625,-0.0447375
37,0.25121875,-0.03995
38,0.26070625000000003,-0.0366625
39,0.2641875,-0.03221875
40,0.25360625,-0.02944375
41,0.2329375,-0.02615625
42,0.20565624999999998,-0.0196875
43,0.1752125,-0.0103375
44,0.1624875,-0.00653125
45,0.161225,-0.0055875
46,0.15804375,-0.00115
47,0.14831875,0.00448125
48,0.1244125,0.007075
49,0.0967,0.004625
50,0.07708125,0.0017875
51,0.06909375,-0.00235625
52,0.06340625,-0.00599375
53,0.0592125,-0.01776875
54,0.058425,-0.031843750000000004
55,0.05438125,-0.03993125
56,0.04791875,-0.03944375
57,0.0505,-0.0410625
58,0.06055,-0.03915625
59,0.07266875,-0.03483125
60,0.08738125,-0.0361
61,0.0986125,-0.0397125
62,0.10276875,-0.04126875
63,0.105475,-0.0416875
64,0.1073375,-0.0422625
65,0.10870625,-0.04193125
66,0.125975,-0.04229375
67,0.1255375,-0.04705
68,-0.1763375,-0.053075
69,-0.6898624999999999,-0.05375
70,-0.8039875,-0.0519125
71,-0.7913,-0.05468125
72,-0.79335,-0.05121875
73,-0.7956,-0.035625
74,-0.79358125,-0.02158125
75,-0.7920375,-0.01548125
76,-0.7820625,-0.012475
77,-0.7801312499999999,-0.01613125
78,-0.905975,-0.02980625
79,-1.0812249999999999,-0.03898125
80,-1.17170625,-0.0221375
81,-1.17025625,-0.012225
82,-1.09941875,-0.03259375
83,-1.04393125,-0.05070625
84,-1.01553125,-0.04286875
85,-1.0243625,-0.04396875
86,-1.0754875,-0.05775625
87,-1.16625,-0.05686875
88,-1.15748125,-0.0563375
89,-0.71706875,-0.05760625
90,-0.009974999999999998,-0.05010625
91,0.38485,-0.0296125
92,0.57410625,-0.015875
93,0.59116875,-0.0209
94,0.47200625,-0.04034375
95,0.42089375,-0.05115
96,0.5124562500000001,-0.03973125
97,0.50943125,-0.0256875
98,0.531825,-0.00925625
99,0.5966,-0.024375
100,0.7590375,-0.05229375
101,0.7414375,-0.06328125
102,0.7950875000000001,-0.0359125
103,0.9736687500000001,-0.03005
104,1.07868125,-0.04179375
105,1.0943625,-0.04565
106,1.0479875,-0.0488375
107,0.99236875,-0.0560625
108,0.8641875,-0.09504375
109,0.63601875,-0.1564
110,0.5606375,-0.1633
111,0.5538,-0.15418125
112,0.5287875,-0.1443
113,0.5153375,-0.13415
114,0.57713125,-0.134925
115,0.6404625,-0.12804375
116,0.6415875,-0.12525
117,0.65714375,-0.1667875
118,0.6421125,-0.17945625
119,0.562825,-0.157225
120,0.48353125,-0.1349875
121,0.40424375,-0.11275
122,0.32494375,-0.090525
123,0.24565625,-0.06828125
124,0.26940625,-0.04874375
125,0.30154375,-0.02066875
126,0.30204375,-0.0185875
127,0.277125,-0.03395625
128,0.3126875,-0.00093125
129,0.333975,0.0026875000000000002
130,0.28756875,-0.0233
131,0.40813125,0.00549375
132,0.78604375,0.08249375
133,0.8914562500000001,0.11025625
134,0.8965,0.1117125
135,0.8815625,0.10010625
136,0.79424375,0.08345625
137,0.76319375,0.0684625
138,0.80348125,0.0700625
139,0.8974875,0.09313125
140,0.91680625,0.08936875
141,0.9187125,0.09396875
142,0.877175,0.10118125
143,0.8694999999999999,0.09159375
144,0.9364,0.10500625
145,0.956825,0.114225
146,0.93780625,0.11213125
147,0.87336875,0.112575
148,0.84075,0.11790625
149,0.84991875,0.11034375
150,0.87086875,0.07931875
151,0.97060625,0.08705
152,0.9518562500000001,0.0957375
153,0.924225,0.0983875
154,0.96574375,0.0858125
155,0.97285625,0.0905125
156,0.9465625,0.08839375
157,0.9730375,0.07368125
158,0.9161625,0.066825
159,0.82324375,0.04406875
160,0.86225,0.067925
161,0.8381,0.0730875
162,0.74485,0.0667125
163,0.8042,0.06083125
164,0.81754375,0.0324875
165,0.75763125,-0.00593125
166,0.611,0.00055625
167,0.51958125,-0.00394375
168,0.57491875,-0.00724375
169,0.664725,-0.01421875
170,0.6177,-0.03103125
171,0.424475,-0.0480625
172,0.41559999999999997,-0.0233625
173,0.4011625,-0.01106875
174,0.40164375,-0.003875
175,0.38745625,-0.0193
176,0.28463125,-0.0388
177,0.18616875,-0.05978125
178,0.27349375,-0.053143750000000003
179,0.31895625,-0.02606875
180,0.22715625,-0.04495
181,0.2713125,-0.0232125
182,0.13181874999999998,0.0009999999999999998
183,0.08224375,0.00775
184,0.23303125,0.01055
185,0.22934374999999999,0.01674375
186,0.07743125000000001,-0.02204375
187,0.06514375,-0.03673125
188,-0.0417875,-0.055875
189,0.03379375,-0.0590875
190,0.08463125,-0.0534625
191,0.009725,-0.045975
192,-0.0259375,-0.0372625
193,-0.08643125,-0.03673125
194,-0.145725,-0.0350125
195,-0.0423,-0.02935625
196,0.128725,-0.0258
197,0.42696875,-0.0072
198,0.88974375,-0.01214375
199,1.029775,-0.0132375
200,1.0302,-0.0114625
201,1.002825,-0.00816875
202,0.9935,-0.01853125
203,0.989375,-0.03680625
204,1.04095,-0.05590625
205,1.10558125,-0.06774375
206,1.1129,-0.06526875
207,1.088875,-0.0577875
208,1.063725,-0.055625
209,1.08703125,-0.05618125
210,1.09878125,-0.055975
211,1.0264875,-0.0555
212,0.9472875,-0.04581875
213,0.97115,-0.054468749999999996
214,1.0354375,-0.0833125
215,1.1025,-0.07633125
216,1.01561875,-0.0636375
217,1.02610625,-0.0627375
218,1.04230625,-0.0644375
219,0.5357125,-0.02541875
220,0.200925,0.002275
221,0.20788125,-0.01318125
222,0.29293125,-0.04340625
223,0.34886875,-0.04775625
224,0.333025,-0.0479625
225,0.34656875,-0.01391875
226,0.33865625,-0.0073437500000000005
227,0.3464125,-0.02764375
228,0.279175,-0.0272875
229,0.23859375,-0.0064875
230,0.26348125,-0.02950625
231,0.31093125,-0.0421875
232,0.3366625,-0.03075
233,0.27523125,-0.052475
234,0.16680625,-0.0539125
235,0.21161875,-0.031912499999999996
236,0.206875,-0.04420625
237,0.1149125,-0.03939375
238,0.026725,-0.0157875
239,-0.0393875,-0.0227375
240,0.01505625,-0.0295875
241,0.0913,-0.02045
242,0.0955,-0.00376875
243,0.086425,-0.0027625
244,0.10969375,-0.01130625
245,0.09548125,0.01511875
246,0.06849374999999999,0.0209375
247,0.03616875,-0.02535
248,-0.0441125,-0.03338125
249,-0.03786875,0.0026
250,0.06456875,0.0154125
251,0.10046875,-0.00825625
252,0.03971875,-0.01061875
253,-0.00064375,-0.0066
254,0.03783125,-0.0412375
255,0.0644875,-0.04865
256,0.01909375,0.01965
257,-0.040775,0.0653625
258,0.0526875,-0.0209125
259,0.0489125,-0.05705625
260,-0.02131875,-0.0502
261,-0.05106875,-0.05566875
262,-0.0159625,-0.06441875
263,-0.033525,-0.07846875
264,-0.0488,-0.0709
265,0.0005499999999999999,-0.07426875
266,0.035375,-0.07238750000000001
267,0.01936875,-0.07475625
268,0.02911875,-0.06748125
269,-0.0014750000000000002,-0.08435625
270,-0.0128,-0.094225
271,-0.006075,-0.10155
272,-0.0323375,-0.0938
273,-0.01028125,-0.08980625
274,0.01204375,-0.0911875
275,0.024825,-0.0949875
276,0.02255625,-0.0845125
277,-0.0843875,-0.0704875
278,-0.21430625,-0.08323125
279,-0.2129875,-0.0767625
280,-0.19848125,-0.08211875
281,-0.1583625,-0.07758125
282,-0.23505625,-0.0464
283,-0.29214375,-0.0296375
284,-0.21484375,-0.04
285,-0.14329375,-0.03828125
286,-0.07175,-0.03655625
287,-0.00020624999999999984,-0.034825
288,0.0713375,-0.03310625
289,0.1428875,-0.0313875
290,0.2144375,-0.029675
291,0.2147,-0.0297
292,0.04029375,-0.05049375
293,0.02420625,-0.06090625
294,-0.0109875,-0.068275
295,-0.16909375,-0.06379375
296,-0.1925625,-0.06054375
297,0.0178625,-0.0443125
298,-0.024325,-0.05860625
299,-0.4336625,-0.0523125
0,-0.01195625,0.1025375
1,-0.015737499999999998,-0.01705
2,-0.0240625,-0.00024375000000000004
3,-0.02876875,0.0187
4,-0.03268125,0.0239125
5,-0.0335125,0.02173125
6,-0.03373125,0.0199125
7,-0.02835,0.022275
8,-0.02209375,0.02071875
9,-0.01880625,0.011331250000000001
10,-0.01568125,0.00396875
11,-0.0115625,0.00230625
12,0.0034625000000000003,-0.0020812499999999998
13,0.01968125,-0.0117375
14,0.03315,-0.02228125
15,0.044175,-0.0361
16,0.0547375,-0.05645625
17,0.0803875,-0.06791875
18,0.09255625,-0.041175
19,0.0418125,-0.0009437500000000001
20,-0.008924999999999999,0.03930625
21,-0.059675,0.07954375
22,-0.1104125,0.11978125
23,-0.16115625,0.16003125
24,-0.21565,0.25477500000000003
25,-0.20635625,0.29365
26,-0.18019374999999999,0.2673875
27,-0.1672375,0.24905
28,-0.16391875,0.2359125
29,-0.15860625,0.224775
30,-0.144775,0.2193375
31,-0.14209375,0.2175625
32,-0.14771875,0.22098125
33,-0.15445625,0.22686875
34,-0.16065,0.23364375
35,-0.14843125,0.239975
36,-0.1303625,0.247775
37,-0.12411875,0.253175
38,-0.123625,0.25381875
39,-0.12394375,0.25506875
40,-0.1140125,0.25866875
41,-0.0873125,0.26155625
42,-0.24534375,0.232625
43,-0.9466125,0.13930625
44,-1.3691,0.10266875
45,-1.4683125,0.10205625
46,-1.52713125,0.10174375000000001
47,-1.40555625,0.09670000000000001
48,-1.3565375,0.08386875
49,-1.25109375,0.07938125
50,-1.19935,0.0747625
51,-1.3085125,0.079925
52,-1.32845,0.07688125
53,-1.0350125,0.045
54,-0.46061875,-0.019025
55,-0.68381875,-0.0148
56,-0.79343125,-0.01015
57,-0.59971875,-0.02443125
58,-0.6024,-0.015318749999999999
59,-0.8643,-0.0126625
60,-1.0020625,-0.01850625
61,-0.95514375,-0.0084125
62,-0.864,-0.01183125
63,-0.83436875,-0.0251875
64,-0.6507875,-0.04155625
65,-0.5819875,-0.0507625
66,-0.7750625,-0.046075
67,-0.8489,-0.0469875
68,-0.7612187499999999,-0.0534
69,-0.792575,-0.047125
70,-0.81118125,-0.03271875
71,-0.7925187499999999,-0.015475
72,-0.7319125,0.07024375
73,-0.57706875,0.24458125
74,-0.442025,0.314875
75,-0.43333125,0.3128
76,-0.43583125,0.31274375
77,-0.4232375,0.31305625
78,-0.40394375,0.3052125
79,-0.38105,0.29901875
80,-0.36260625,0.297875
81,-0.3470375,0.2969
82,-0.3290875,0.29435625
83,-0.3163875,0.28590625000000003
84,-0.307525,0.27169375
85,-0.295575,0.25991875
86,-0.28025625,0.2519375
87,-0.26045,0.2428375
88,-0.24961875,0.2320875
89,-0.2737875,0.23296875
90,-0.253825,0.2572
91,-0.17256875,0.26315
92,-0.16180625,0.25341875
93,-0.17290625,0.249075
94,-0.16961875,0.25206875
95,-0.15275,0.25649375
96,-0.13701875,0.25664375
97,-0.12738125,0.2496875
98,-0.1203625,0.2451
99,-0.1255875,0.23881875
100,-0.1550875,0.2296375
101,-0.061375,0.22169375
102,0.5564625,0.2157625
103,1.1480375,0.21588125
104,1.25455625,0.21768125
105,1.23669375,0.2155625
106,1.20251875,0.21138125
107,1.179275,0.20540625
108,1.1207875,0.186625
109,1.03783125,0.159525
110,1.1395187500000001,0.1612875
111,1.261925,0.17320625
112,1.22738125,0.14959375
113,1.122375,0.12494374999999999
114,1.061875,0.12537500000000001
115,1.00826875,0.1127125
116,1.1195,0.1167125
117,1.10360625,0.10033125
118,1.1706625,0.10915625
119,1.313525,0.1289875
120,1.2918812499999999,0.11638125
121,1.18248125,0.0911625
122,1.147075,0.08069375
123,1.18713125,0.0777875
124,1.2266875,0.0757125
125,1.10545,0.0716
126,0.493175,0.13299375
127,-0.14814375,0.266025
128,-0.221575,0.32765
129,-0.1526625,0.32654375
130,-0.10260625,0.3188625
131,-0.07243125,0.3136375
132,-0.0587125,0.30816875
133,-0.03054375,0.30125
134,0.001375,0.2905
135,0.00939375,0.27863125
136,0.01166875,0.2751375
137,0.01773125,0.2775
138,0.01856875,0.2789625
139,0.00794375,0.27154375
140,-0.00250625,0.2630375
141,0.04589375,0.2720875
142,0.153675,0.3047375
143,0.1608,0.3278625
144,0.14029375,0.330325
145,0.13285625,0.3284375
146,0.132725,0.3257
147,0.13251875000000002,0.31518124999999997
148,0.12759375,0.3053
149,0.16119375,0.29655625
150,0.20425625,0.25615
151,0.1627875,0.21428125
152,0.1213375,0.1724
153,0.0798625,0.13053125
154,0.0384,0.08866875
155,-0.00305625,0.0467875
156,-0.04453125,0.0049125
157,-0.11165625,-0.02239375
158,-0.1395,-0.02606875
159,-0.08726875,0.00951875
160,-0.12453125,0.00095
161,-0.2089375,0.0306625
162,-0.18046875,0.04424375
163,-0.20785625,0.03005625
164,-0.15411875,0.02116875
165,-0.11185625,0.00975
166,-0.05066875,-0.00479375
167,0.015893749999999998,0.01965
168,-0.073225,0.02796875
169,-0.01635,0.03873125
170,0.0059125,0.043325
171,-0.0468125,0.018925
172,-0.0411375,0.01090625
173,-0.02075625,0.04044375
174,-0.07188125,0.03089375
175,-0.10665625,0.004025
176,-0.11706875,0.0055375
177,-0.12931875,0.02268125
178,-0.13918125,0.0184
179,-0.20826875,0.0013
180,-0.21599375,0.00224375
181,-0.127475,0.0027125
182,-0.07464375,-0.0097375
183,-0.06880625,0.0164875
184,-0.04969375,0.05959375
185,-0.06270625,0.03709375
186,-0.012618750000000001,-0.016425
187,0.04129375,-0.04423125
188,-0.01741875,-0.0389375
189,0.00806875,-0.03878125
190,0.0303375,-0.04849375
191,0.030131250000000002,-0.05205625
192,0.0463125,-0.04779375
193,0.066375,-0.043925
194,-0.0571375,-0.02993125
195,-0.116825,-0.01988125
196,-0.1448,0.00105
197,-0.17154375,0.00609375
198,-0.1472125,-0.02374375
199,-0.1565375,-0.03544375
200,-0.12683125,-0.03496875
201,-0.04665,-0.019475
202,-0.11430625,-0.01075625
203,-0.1727,0.0006437499999999998
204,-0.1884125,0.0204
205,-0.1990125,0.0133625
206,-0.14944375,0.00136875
207,-0.15111875,0.00474375
208,-0.16064375,-0.0120625
209,-0.15925625,-0.0293
210,-0.08051875,-0.02070625
211,-0.07729375,-0.01488125
212,-0.09771875,-0.0317
213,-0.08816875,-0.026918749999999998
214,-0.16491875,-0.032425
215,-0.20186875,-0.03996875
216,-0.12524375,0.01245
217,-0.08394375,0.009993750000000001
218,-0.13831875,0.00390625
219,-0.1577625,0.0309
220,-0.142775,0.03655
221,-0.1068375,0.05098125
222,-0.08196874999999999,0.06051875
223,-0.063075,0.04601875
224,-0.1207875,0.0456375
225,-0.15138125,0.03965625
226,-0.11356875,0.03775
227,-0.17996875,0.034325
228,-0.08351875,0.0259375
229,-0.03930625,0.00945
230,-0.12885,-0.007500000000000001
231,-0.15501875,-0.01679375
232,-0.12734375,-0.0045249999999999995
233,-0.1525,-0.036075
234,-0.16719375,-0.0304625
235,-0.10971875,-0.01426875
236,-0.00633125,-0.0315625
237,-0.01476875,-0.0391375
238,-0.01119375,-0.0275625
239,0.0040750000000000005,-0.02960625
240,-0.056,-0.03386875
241,-0.01419375,-0.02570625
242,0.009018749999999999,-0.014074999999999999
243,-0.0711,-0.00731875
244,0.0037500000000000003,-0.019925
245,0.0283625,-0.02010625
246,0.10116875,-0.03304375
247,0.0956125,-0.04603125
248,0.013081249999999999,-0.0374
249,0.0113375,-0.04069375
250,0.014656250000000001,-0.0391875
251,0.045775,-0.040037500000000004
252,0.0553,-0.02784375
253,0.09336875,-0.019225
254,0.03131875,-0.01801875
255,-0.05971875,-0.02425
256,0.0086,-0.04274375
257,-0.0030125,-0.063675
258,0.00871875,-0.04564375
259,-0.00514375,-0.04114375
260,-0.08636875,-0.062349999999999996
261,-0.04184375,-0.08246875
262,0.0623625,-0.037450000000000004
263,0.09301875,-0.00566875
264,0.06254375,-0.01851875
265,-0.019125,-0.01748125
266,-0.03169375,-0.00465625
267,0.0011687499999999999,-0.00810625
268,0.01345625,-0.02175
269,-0.01300625,0.00040625000000000004
270,0.022256249999999998,0.0017375
271,0.0058312500000000005,-0.028781249999999998
272,-0.01303125,-0.01376875
273,-0.0023125,-0.0168875
274,0.0216,-0.03130625
275,0.06328125,-0.0206875
276,0.08228125,-0.0327125
277,0.05388125,-0.0557375
278,-0.1154,-0.028125
279,-0.1887125,-0.00258125
280,-0.11198125,-0.00850625
281,-0.095425,0.00364375
282,-0.02351875,0.01385625
283,0.1021,-0.00110625
284,0.14881875,0.00555
285,-0.0039250000000000005,-0.01645625
286,-0.11660625,-0.01380625
287,-0.1351,-0.0216125
288,-0.16944375,-0.0520625
289,-0.18706875,-0.0293875
290,-0.1110875,-0.02516875
291,-0.10201875,-0.02366875
292,-0.16179375000000001,-0.01090625
293,-0.2197125,0.0076875
294,-0.1933375,0.00836875
295,-0.18106875,-0.003375
296,-0.2034375,-0.040793750000000004
297,-0.14145625,-0.04768125
298,-0.0613125,-0.0190125
299,-0.0618625,-0.0215875
0,-0.019225,0.101075
1,-0.0189125,-0.0232625
2,0.1183125,0.01876875
3,0.36158125,0.11870625
4,0.3929375,0.16209375
5,0.37725,0.15894375
6,0.36949375,0.1439
7,0.33201875000000003,0.13340625
8,0.29454375,0.12291250000000001
9,0.25706875,0.11241875
10,0.2196,0.10191875
11,0.182125,0.091425
12,0.14465,0.080925
13,0.107175,0.07043125
14,0.0697,0.0599375
15,0.03223125,0.04944375
16,-0.00524375,0.03895
17,-0.04271875,0.02845
18,-0.18753125,0.0164125
19,-0.2574,0.029875
20,0.11005,0.027125
21,0.2102625,0.01828125
22,0.09154375000000001,0.022125
23,-0.0552875,-0.0073375
24,-0.2106875,-0.00488125
25,-0.27563125,0.00870625
26,-0.26893125,0.0053875
27,-0.26701874999999997,0.03365
28,-0.12295,0.02573125
29,-0.1196875,0.01540625
30,-0.19075,-0.011818750000000001
31,-0.1851125,-0.00456875
32,-0.06375625,-0.0052562500000000005
33,0.04265625,-0.022925
34,0.04826875,-0.02126875
35,0.05660625,-6.875000000000002e-05
36,0.20778125,-0.0015999999999999999
37,0.29306875,-0.00873125
38,0.25135625,-0.01641875
39,0.1767375,-0.02165
40,-0.08811875,-0.0012125
41,-0.06774375,4.99999999999997e-05
42,0.01828125,-0.02265625
43,0.13833125,0.039606249999999996
44,0.42556875,0.15944375
45,0.54326875,0.2125625
46,0.5156875,0.2093875
47,0.48204375,0.1979625
48,0.457075,0.18314375
49,0.420675,0.16670625
50,0.41708125,0.1533625
51,0.41335625,0.1443625
52,0.40720625,0.13405
53,0.402575,0.1233125
54,0.39896875,0.123
55,0.40055625,0.13085625
56,0.41095,0.14325
57,0.45888125,0.15415
58,0.55698125,0.1739375
59,0.5867125,0.20294375
60,0.59433125,0.215
61,0.58125625,0.21760625
62,0.54168125,0.21311875
63,0.50405625,0.20110625
64,0.489075,0.19449375
65,0.54200625,0.1889375
66,0.74068125,0.1425875
67,0.89745,0.0584625
68,0.89095,0.02408125
69,0.87275625,0.01260625
70,0.87054375,0.0003875
71,0.8784875,-0.00479375
72,0.8937375,-0.00225625
73,0.939975,0.0022875
74,0.97853125,0.00615625
75,0.9759125,0.01565
76,0.97633125,0.0289
77,0.97839375,0.040668750000000004
78,0.9787625,0.05091875
79,0.98295625,0.06278125
80,0.98818125,0.07251250000000001
81,0.99229375,0.08233125
82,0.99215,0.09213125
83,0.98670625,0.09918125
84,0.98000625,0.1023
85,0.97281875,0.09205
86,0.96315,0.07615625
87,0.9524875,0.06753125
88,0.92810625,0.08598750000000001
89,0.85958125,0.19721875
90,0.8307875,0.285425
91,0.8350500000000001,0.2908
92,0.83339375,0.2894
93,0.83655,0.2942125
94,0.80665625,0.28201875
95,0.6798375,0.2416375
96,0.65139375,0.22565
97,0.7298125,0.22829375
98,0.7475499999999999,0.22293125
99,0.736125,0.21504375
100,0.7341,0.2252625
101,0.759675,0.23179375
102,0.7677375,0.22291875
103,0.44689999999999996,0.1457375
104,-0.0627625,0.04131875
105,-0.203275,-0.01109375
106,-0.214875,-0.028075
107,-0.2019,0.01064375
108,-0.1924,0.03754375
109,-0.3080125,-0.01220625
110,-0.282825,-0.02930625
111,-0.24748124999999999,-0.0004125000000000001
112,-0.2835625,0.02964375
113,-0.3399,0.0007250000000000001
114,-0.2639375,-0.0158125
115,-0.33298125,-0.0169625
116,-0.41370625,-0.01274375
117,-0.19409375,0.02095
118,0.128425,0.16539375
119,0.17544375,0.310575
120,0.15896875,0.33313125
121,0.15925625,0.3287125
122,0.16871875,0.3344125
123,0.17304375,0.34769375
124,0.1777625,0.3599
125,0.27050625,0.33753125
126,0.44525,0.26634375
127,0.47349375,0.239225
128,0.4604625,0.240775
129,0.4527375,0.23644375
130,0.4417875,0.2263875
131,0.42651875,0.22351875
132,0.39331875,0.2315
133,0.39060625,0.23328125
134,0.41823125,0.22864375
135,0.42101875,0.22545
136,0.41021875,0.20295
137,0.3988,0.14521875
138,0.3857375,0.09955
139,0.3551125,0.15440625
140,0.3535625,0.1949125
141,0.35565625,0.1864
142,0.33416875,0.1671625
143,0.3126875,0.1479
144,0.2912,0.12869375
145,0.2697125,0.1094
146,0.24821875,0.0902
147,0.22673125,0.070925
148,0.20524375,0.051699999999999996
149,0.18375625,0.03245625
150,0.16226875,0.0132
151,0.2095625,-0.00419375
152,0.22315625,0.019512500000000002
153,0.1186875,0.05465625
154,0.09790625,0.03295625
155,0.30899375,0.0168125
156,0.3648625,0.0086125
157,0.2244875,0.012325000000000001
158,0.1548125,-0.0046375
159,0.08398749999999999,-0.00978125
160,0.0193875,-0.0160125
161,0.04445,-0.0448375
162,0.1056375,-0.04125625
163,0.13835625000000001,-0.0018437500000000001
164,0.132175,0.06951875
165,0.21435625,0.16889375
166,0.24986250000000002,0.21793125
167,0.27565,0.257725
168,0.445125,0.2665625
169,0.52835,0.23458125
170,0.521025,0.23079375
171,0.52438125,0.23297500000000002
172,0.52696875,0.23745625
173,0.51856875,0.24591875
174,0.516425,0.25250625
175,0.5215,0.2528
176,0.5274375,0.25488125
177,0.5250125,0.26263125
178,0.5234625,0.2752625
179,0.5427625,0.29010625
180,0.572675,0.3087625
181,0.58796875,0.32793125
182,0.57608125,0.3337125
183,0.5213187499999999,0.31775000000000003
184,0.5055499999999999,0.318825
185,0.5496624999999999,0.3512125
186,0.51578125,0.372825
187,0.5017875,0.36770625
188,0.50734375,0.35755000000000003
189,0.50645,0.3542125
190,0.5042,0.35579375
191,0.51054375,0.35533125
192,0.52485,0.34768125
193,0.53620625,0.337275
194,0.5468500000000001,0.33135
195,0.560225,0.33164375
196,0.5707875,0.33300625
197,0.57550625,0.33563125
198,0.5773874999999999,0.33793125
199,0.5877125,0.339525
200,0.6212875,0.34158125
201,0.65175625,0.3350875
202,0.663375,0.32588125
203,0.670625,0.321625
204,0.67405,0.32259375
205,0.6773,0.32166875
206,0.6763125,0.3257125
207,0.66570625,0.3298625
208,0.66116875,0.32889375
209,0.67875,0.324525
210,0.70313125,0.31959375
211,0.71063125,0.31190625
212,0.6692375,0.30081875
213,0.6378375000000001,0.29196875
214,0.623825,0.28876875
215,0.60138125,0.2801125
216,0.58839375,0.27124375
217,0.579775,0.2643875
218,0.56936875,0.25211875
219,0.56101875,0.23775
220,0.5434125,0.22563125
221,0.50299375,0.21804375
222,0.4688375,0.21406875
223,0.4676875,0.21264375
224,0.5032125,0.20634375
225,0.50404375,0.2049
226,0.4637375,0.212425
227,0.48906875,0.2206625
228,0.528525,0.226625
229,0.52891875,0.2339375
230,0.52355,0.24023125
231,0.538025,0.25025000000000003
232,0.55240625,0.28019375
233,0.53786875,0.31119375
234,0.53583125,0.315025
235,0.54008125,0.31171875
236,0.553975,0.31306875
237,0.5155375,0.31340625
238,0.2167125,0.2024125
239,-0.0014125000000000006,-0.008525
240,0.18355625,-0.050375
241,0.2214,-0.03659375
242,0.15781875,-0.0341
243,0.0948625,-0.04724375
244,0.15098125,-0.06268750000000001
245,0.07809375,-0.0757125
246,-0.16275625,-0.06811875
247,0.015675,-0.07713125
248,0.01264375,-0.0846625
249,-0.03065625,-0.07153125
250,0.1283,0.0630125
